nanoseconds,executed_shares,execution_price,match_number,order_number,price,shares,tracking_number,buysell_S,msg_type_E,msg_type_P,date
35919538420584,100.0,125.01,1103444.0,0.0,125.01,100.0,4,0,0,1,20180301
35919538881866,100.0,125.01,1103445.0,0.0,125.01,100.0,2,0,0,1,20180301
35919539117353,40.0,125.02,1103446.0,48963306.0,125.02,40.0,2,1,1,0,20180301
35919539117353,40.0,125.02,1103447.0,48963314.0,125.02,40.0,4,1,1,0,20180301
35919539148167,100.0,125.03,1103448.0,48906850.0,125.03,200.0,2,1,1,0,20180301
35919539165117,100.0,125.03,1103449.0,48906850.0,125.03,200.0,2,1,1,0,20180301
35919539165117,100.0,125.03,1103450.0,0.0,125.03,100.0,4,0,0,1,20180301
35919539179587,100.0,125.03,1103451.0,0.0,125.03,100.0,2,0,0,1,20180301
35919539189388,100.0,125.02,1103452.0,49078550.0,125.02,100.0,2,0,1,0,20180301
35919539454779,100.0,125.03,1103453.0,0.0,125.03,100.0,2,0,0,1,20180301
35927173278084,100.0,125.11,1106544.0,0.0,125.11,100.0,2,0,0,1,20180301
35927175711120,191.0,125.19,1106545.0,0.0,125.19,191.0,2,0,0,1,20180301
35927176306941,91.0,125.15,1106546.0,49215650.0,125.15,91.0,2,0,1,0,20180301
35927176390539,109.0,125.2,1106547.0,0.0,125.2,109.0,2,0,0,1,20180301
35935883054261,43.0,125.12,1108861.0,0.0,125.12,43.0,2,0,0,1,20180301
35935883119076,100.0,125.12,1108862.0,0.0,125.12,100.0,2,0,0,1,20180301
35954248647108,100.0,125.18,1115120.0,0.0,125.18,100.0,2,0,0,1,20180301
35962327402173,40.0,125.19,1118792.0,0.0,125.19,40.0,2,0,0,1,20180301
36010845112722,100.0,125.15,1145894.0,50570474.0,125.15,151.0,2,0,1,0,20180301
36010845154071,51.0,125.15,1145895.0,50570474.0,125.15,151.0,2,0,1,0,20180301
36010845154071,100.0,125.14,1145896.0,50537590.0,125.14,100.0,4,0,1,0,20180301
36010845383268,100.0,125.11,1145899.0,50680074.0,125.11,100.0,2,0,1,0,20180301
36010846993271,2.0,125.05,1145900.0,0.0,125.05,2.0,2,0,0,1,20180301
36010851638958,99.0,125.16,1145954.0,50779042.0,125.16,100.0,2,0,1,0,20180301
36010851654944,1.0,125.16,1145955.0,50779042.0,125.16,100.0,2,0,1,0,20180301
36012090833770,15.0,125.04,1147635.0,0.0,125.04,15.0,2,0,0,1,20180301
36027838865013,1.0,125.115,1157791.0,0.0,125.115,1.0,2,0,0,1,20180301
36050532166542,10.0,125.18,1171082.0,51725546.0,125.18,10.0,2,1,1,0,20180301
36050532193848,100.0,125.19,1171083.0,50895238.0,125.19,100.0,2,1,1,0,20180301
36050532201214,40.0,125.19,1171084.0,50895550.0,125.19,40.0,2,1,1,0,20180301
36050532201214,100.0,125.19,1171085.0,51285214.0,125.19,100.0,4,1,1,0,20180301
36050532201214,100.0,125.19,1171086.0,0.0,125.19,100.0,6,0,0,1,20180301
36050532217018,240.0,125.19,1171087.0,0.0,125.19,240.0,2,0,0,1,20180301
36050532217470,240.0,125.19,1171088.0,0.0,125.19,240.0,2,0,0,1,20180301
36050532239993,140.0,125.19,1171089.0,0.0,125.19,140.0,2,0,0,1,20180301
36050532240481,40.0,125.19,1171090.0,0.0,125.19,40.0,2,0,0,1,20180301
36050532246964,40.0,125.19,1171091.0,0.0,125.19,40.0,2,0,0,1,20180301
36050532253637,40.0,125.19,1171092.0,0.0,125.19,40.0,2,0,0,1,20180301
36050532255524,40.0,125.19,1171093.0,0.0,125.19,40.0,2,0,0,1,20180301
36050532261431,120.0,125.19,1171094.0,0.0,125.19,120.0,2,0,0,1,20180301
36050532261431,40.0,125.2,1171095.0,50782074.0,125.2,40.0,4,1,1,0,20180301
36050532261431,40.0,125.24,1171096.0,50948198.0,125.24,100.0,6,1,1,0,20180301
36050532313520,100.0,125.19,1171097.0,0.0,125.19,100.0,2,0,0,1,20180301
36050532313520,60.0,125.24,1171098.0,50948198.0,125.24,100.0,4,1,1,0,20180301
36050532313520,10.0,125.24,1171099.0,50992446.0,125.24,100.0,6,1,1,0,20180301
36050532317076,30.0,125.24,1171100.0,50992446.0,125.24,100.0,2,1,1,0,20180301
36050532416061,20.0,125.24,1171122.0,50992446.0,125.24,100.0,2,1,1,0,20180301
36050532457531,40.0,125.24,1171123.0,50992446.0,125.24,100.0,2,1,1,0,20180301
36050532709097,60.0,125.22,1171126.0,52124086.0,125.22,200.0,2,1,1,0,20180301
36050532722733,100.0,125.22,1171127.0,52124086.0,125.22,200.0,2,1,1,0,20180301
36050532725547,40.0,125.22,1171128.0,52124086.0,125.22,200.0,2,1,1,0,20180301
36055048860349,50.0,125.27,1172860.0,0.0,125.27,50.0,2,0,0,1,20180301
36056266515731,40.0,125.33,1174601.0,52227406.0,125.33,100.0,2,1,1,0,20180301
36056266536772,60.0,125.33,1174602.0,52227406.0,125.33,100.0,2,1,1,0,20180301
36056269659693,100.0,125.39,1174619.0,0.0,125.39,100.0,2,0,0,1,20180301
36059040597280,100.0,125.4,1177434.0,52230234.0,125.4,100.0,2,1,1,0,20180301
36059040622544,100.0,125.4,1177435.0,0.0,125.4,100.0,2,0,0,1,20180301
36070458284590,40.0,125.52,1184619.0,52840162.0,125.52,40.0,2,1,1,0,20180301
36070458284590,40.0,125.52,1184620.0,52840166.0,125.52,40.0,4,1,1,0,20180301
36086968319509,100.0,125.52,1192487.0,52850522.0,125.52,100.0,2,1,1,0,20180301
36086968344532,40.0,125.52,1192488.0,52911330.0,125.52,40.0,2,1,1,0,20180301
36086968437473,6.0,125.56,1192489.0,52526810.0,125.56,100.0,2,1,1,0,20180301
36086968781210,94.0,125.56,1192490.0,52526810.0,125.56,100.0,2,1,1,0,20180301
36092822332782,100.0,125.49,1196020.0,53345618.0,125.49,100.0,2,0,1,0,20180301
36092822377880,95.0,125.48,1196021.0,53244638.0,125.48,100.0,2,0,1,0,20180301
36092822386593,5.0,125.48,1196022.0,53244638.0,125.48,100.0,2,0,1,0,20180301
36157702332787,3.0,125.45,1224964.0,54072430.0,125.45,3.0,2,0,1,0,20180301
36157838298104,100.0,125.52,1225107.0,54958282.0,125.52,100.0,2,1,1,0,20180301
36157838298104,40.0,125.52,1225108.0,54959226.0,125.52,40.0,4,1,1,0,20180301
36157838353272,40.0,125.53,1225109.0,54958454.0,125.53,40.0,2,1,1,0,20180301
36157841968340,35.0,125.52,1225111.0,54962958.0,125.52,60.0,2,0,1,0,20180301
36157841985179,25.0,125.52,1225112.0,54962958.0,125.52,60.0,2,0,1,0,20180301
36157842397641,10.0,125.52,1225113.0,54963026.0,125.52,10.0,2,0,1,0,20180301
36169375871502,2.0,125.57,1229385.0,0.0,125.57,2.0,2,0,0,1,20180301
36170060999636,3.0,125.57,1229522.0,0.0,125.57,3.0,2,0,0,1,20180301
36178033170910,95.0,125.57,1232066.0,0.0,125.57,95.0,2,0,0,1,20180301
36178033170910,5.0,125.58,1232067.0,53379254.0,125.58,200.0,4,1,1,0,20180301
36178033203682,78.0,125.58,1232070.0,53968398.0,125.58,78.0,3,1,1,0,20180301
36178033203682,40.0,125.58,1232071.0,54985266.0,125.58,40.0,5,1,1,0,20180301
36178033203682,195.0,125.58,1232072.0,0.0,125.58,195.0,7,0,0,1,20180301
36178033212111,313.0,125.58,1232075.0,0.0,125.58,313.0,2,0,0,1,20180301
36178033219151,50.0,125.58,1232076.0,0.0,125.58,50.0,2,0,0,1,20180301
36178033231641,100.0,125.58,1232077.0,0.0,125.58,100.0,2,0,0,1,20180301
36178033232474,100.0,125.58,1232078.0,0.0,125.58,100.0,2,0,0,1,20180301
36178033242001,100.0,125.58,1232080.0,0.0,125.58,100.0,2,0,0,1,20180301
36178033246473,100.0,125.58,1232081.0,0.0,125.58,100.0,2,0,0,1,20180301
36178033247277,11.0,125.58,1232082.0,0.0,125.58,11.0,2,0,0,1,20180301
36178033260621,31.0,125.58,1232084.0,0.0,125.58,31.0,2,0,0,1,20180301
36178033260621,100.0,125.58,1232085.0,0.0,125.58,100.0,4,0,0,1,20180301
36178035569184,100.0,125.53,1232166.0,0.0,125.53,100.0,2,0,0,1,20180301
36178037296264,100.0,125.62,1232185.0,0.0,125.62,100.0,2,0,0,1,20180301
36189707049365,99.0,125.67,1239057.0,55610434.0,125.67,100.0,2,1,1,0,20180301
36189707053985,1.0,125.67,1239058.0,55610434.0,125.67,100.0,2,1,1,0,20180301
36189707071245,100.0,125.68,1239059.0,55610446.0,125.68,100.0,2,1,1,0,20180301
36189708657126,100.0,125.72,1239084.0,55660222.0,125.72,100.0,2,1,1,0,20180301
36193541193079,12.0,125.8,1240808.0,55796702.0,125.8,100.0,2,1,1,0,20180301
36205008287743,40.0,125.67,1245750.0,0.0,125.67,40.0,2,0,0,1,20180301
36205009137343,40.0,125.65,1245751.0,0.0,125.65,40.0,2,0,0,1,20180301
36215526760605,88.0,125.8,1254921.0,55796702.0,125.8,100.0,2,1,1,0,20180301
36215526760605,12.0,125.8,1254922.0,55885654.0,125.8,40.0,4,1,1,0,20180301
36215526822194,28.0,125.8,1254923.0,55885654.0,125.8,40.0,2,1,1,0,20180301
36215526822194,72.0,125.8,1254924.0,56141762.0,125.8,100.0,4,1,1,0,20180301
36215526844639,28.0,125.8,1254926.0,56141762.0,125.8,100.0,2,1,1,0,20180301
36215526844639,40.0,125.8,1254927.0,56142330.0,125.8,40.0,4,1,1,0,20180301
36215526844639,32.0,125.8,1254928.0,0.0,125.8,32.0,6,0,0,1,20180301
36215526875012,31.0,125.8,1254929.0,0.0,125.8,31.0,2,0,0,1,20180301
36236869894620,43.0,125.79,1264376.0,0.0,125.79,43.0,2,0,0,1,20180301
36240968711521,42.0,125.79,1265666.0,0.0,125.79,42.0,2,0,0,1,20180301
36241339143631,43.0,125.78,1265880.0,0.0,125.78,43.0,2,0,0,1,20180301
36244147550212,100.0,125.76,1267917.0,57205358.0,125.76,100.0,2,0,1,0,20180301
36244147592639,85.0,125.75,1267918.0,57205326.0,125.75,100.0,2,0,1,0,20180301
36244147603051,15.0,125.75,1267919.0,57205326.0,125.75,100.0,2,0,1,0,20180301
36244147603051,3.0,125.75,1267920.0,57206194.0,125.75,3.0,4,0,1,0,20180301
36244147662211,50.0,125.73,1267922.0,56616522.0,125.73,100.0,2,0,1,0,20180301
36244147697029,50.0,125.73,1267923.0,56616522.0,125.73,100.0,2,0,1,0,20180301
36245862689869,100.0,125.71,1270838.0,0.0,125.71,100.0,2,0,0,1,20180301
36246004691633,13.0,125.67,1270969.0,57379866.0,125.67,13.0,2,1,1,0,20180301
36246005472642,13.0,125.71,1270971.0,0.0,125.71,13.0,2,0,0,1,20180301
36246005634468,40.0,125.71,1270973.0,0.0,125.71,40.0,2,0,0,1,20180301
36249984029623,68.0,125.81,1274847.0,57454262.0,125.81,100.0,2,1,1,0,20180301
36249984041954,32.0,125.81,1274848.0,57454262.0,125.81,100.0,2,1,1,0,20180301
36249984041954,1.0,125.81,1274849.0,57496010.0,125.81,1.0,4,1,1,0,20180301
36249984046658,33.0,125.81,1274850.0,0.0,125.81,33.0,2,0,0,1,20180301
36249984071585,100.0,125.81,1274851.0,0.0,125.81,100.0,2,0,0,1,20180301
36282607844388,40.0,125.92,1285966.0,58062430.0,125.92,40.0,2,1,1,0,20180301
36282607844388,40.0,125.92,1285967.0,58179234.0,125.92,40.0,4,1,1,0,20180301
36331904817130,1.0,125.975,1308681.0,0.0,125.975,1.0,2,0,0,1,20180301
36331904817130,6.0,125.88,1308682.0,59226950.0,125.88,6.0,4,0,1,0,20180301
36331904817130,100.0,125.87,1308683.0,58991886.0,125.87,100.0,6,0,1,0,20180301
36331904817130,99.0,125.86,1308684.0,58559006.0,125.86,100.0,8,0,1,0,20180301
36331904819252,1.0,125.86,1308685.0,58559006.0,125.86,100.0,2,0,1,0,20180301
36331904838279,77.0,125.83,1308686.0,59153578.0,125.83,100.0,2,0,1,0,20180301
36331904878036,23.0,125.83,1308687.0,59153578.0,125.83,100.0,2,0,1,0,20180301
36331904878036,100.0,125.83,1308688.0,59153590.0,125.83,100.0,4,0,1,0,20180301
36331904878036,91.0,125.83,1308689.0,59153594.0,125.83,100.0,6,0,1,0,20180301
36331904881422,9.0,125.83,1308690.0,59153594.0,125.83,100.0,2,0,1,0,20180301
36331904881422,100.0,125.83,1308691.0,59153598.0,125.83,100.0,4,0,1,0,20180301
36372585340976,100.0,125.89,1328109.0,60039750.0,125.89,100.0,2,1,1,0,20180301
36372585381192,40.0,125.89,1328110.0,60039886.0,125.89,40.0,2,1,1,0,20180301
36372585392233,40.0,125.91,1328111.0,59900254.0,125.91,40.0,2,1,1,0,20180301
36372585418634,20.0,125.94,1328112.0,60106178.0,125.94,100.0,2,1,1,0,20180301
36372585487647,40.0,125.94,1328113.0,60106178.0,125.94,100.0,2,1,1,0,20180301
36372585524071,5.0,125.94,1328114.0,60106178.0,125.94,100.0,2,1,1,0,20180301
36372585615607,35.0,125.94,1328115.0,60106178.0,125.94,100.0,2,1,1,0,20180301
36372585615607,100.0,125.94,1328116.0,60141726.0,125.94,100.0,4,1,1,0,20180301
36372585632244,65.0,125.95,1328117.0,59656918.0,125.95,100.0,2,1,1,0,20180301
36372585661702,35.0,125.95,1328118.0,59656918.0,125.95,100.0,2,1,1,0,20180301
36399466886614,100.0,126.09,1342064.0,59101210.0,126.09,100.0,2,1,1,0,20180301
36399466914119,40.0,126.09,1342065.0,60318618.0,126.09,40.0,2,1,1,0,20180301
36449613349337,100.0,126.28,1364870.0,0.0,126.28,100.0,2,0,0,1,20180301
36453122933405,33.0,126.23,1366807.0,62040874.0,126.23,40.0,2,1,1,0,20180301
36453122943615,7.0,126.23,1366808.0,62040874.0,126.23,40.0,2,1,1,0,20180301
36467454504728,50.0,126.32,1374695.0,62217946.0,126.32,67.0,2,1,1,0,20180301
36467454516195,17.0,126.32,1374696.0,62217946.0,126.32,67.0,2,1,1,0,20180301
36467454516195,33.0,126.33,1374697.0,62217898.0,126.33,67.0,4,1,1,0,20180301
36467454524857,34.0,126.33,1374698.0,62217898.0,126.33,67.0,2,1,1,0,20180301
36467454524857,40.0,126.33,1374699.0,62284442.0,126.33,40.0,4,1,1,0,20180301
36467454590633,40.0,126.34,1374700.0,61947726.0,126.34,40.0,2,1,1,0,20180301
36467454613524,100.0,126.32,1374701.0,62412410.0,126.32,100.0,2,0,1,0,20180301
36467455396038,100.0,126.38,1374702.0,62288330.0,126.38,100.0,2,1,1,0,20180301
36472209636217,40.0,126.34,1376366.0,62500426.0,126.34,40.0,2,1,1,0,20180301
36472209636217,40.0,126.35,1376367.0,62500326.0,126.35,40.0,4,1,1,0,20180301
36472209636217,69.0,126.36,1376368.0,62488222.0,126.36,69.0,6,1,1,0,20180301
36472209730102,10.0,126.31,1376369.0,0.0,126.31,10.0,2,0,0,1,20180301
36476570564583,100.0,126.34,1377857.0,0.0,126.34,100.0,2,0,0,1,20180301
36476570564583,90.0,126.31,1377858.0,0.0,126.31,90.0,4,0,0,1,20180301
36476570564583,10.0,126.28,1377859.0,0.0,126.28,10.0,6,0,0,1,20180301
36478914352388,4.0,126.27,1378864.0,62421274.0,126.27,4.0,2,0,1,0,20180301
36478914352388,100.0,126.27,1378865.0,62504462.0,126.27,100.0,4,0,1,0,20180301
36478914381850,100.0,126.26,1378866.0,62445306.0,126.26,100.0,2,0,1,0,20180301
36478914386427,100.0,126.26,1378867.0,0.0,126.26,100.0,2,0,0,1,20180301
36478914445468,50.0,126.22,1378868.0,62426634.0,126.22,100.0,2,0,1,0,20180301
36478914453263,50.0,126.22,1378869.0,62426634.0,126.22,100.0,2,0,1,0,20180301
36478914822609,46.0,126.22,1378873.0,62615826.0,126.22,100.0,2,0,1,0,20180301
36478914824288,51.0,126.22,1378874.0,62615826.0,126.22,100.0,2,0,1,0,20180301
36478914826814,3.0,126.22,1378875.0,62615826.0,126.22,100.0,2,0,1,0,20180301
36497718812292,132.0,126.25,1386765.0,62747026.0,126.25,132.0,2,1,1,0,20180301
36579553138278,100.0,126.45,1417439.0,0.0,126.45,100.0,2,0,0,1,20180301
36584866914322,40.0,126.35,1418875.0,64433566.0,126.35,100.0,2,0,1,0,20180301
36584868751511,100.0,126.35,1418876.0,64453130.0,126.35,100.0,2,0,1,0,20180301
36584909723220,100.0,126.34,1418888.0,64433550.0,126.34,100.0,2,0,1,0,20180301
36584910213814,100.0,126.3,1418889.0,64434894.0,126.3,100.0,2,0,1,0,20180301
36726290740461,2.0,126.07,1480445.0,67265806.0,126.07,2.0,2,0,1,0,20180301
36726290740461,100.0,126.06,1480446.0,67022066.0,126.06,100.0,4,0,1,0,20180301
36726290740461,5.0,126.04,1480447.0,67234270.0,126.04,5.0,6,0,1,0,20180301
36783235448150,5.0,126.16,1508165.0,68444854.0,126.16,40.0,2,1,1,0,20180301
36783235457335,35.0,126.16,1508166.0,68444854.0,126.16,40.0,2,1,1,0,20180301
36783235461999,10.0,126.21,1508167.0,67393174.0,126.21,100.0,2,1,1,0,20180301
36783235468891,50.0,126.21,1508168.0,67393174.0,126.21,100.0,2,1,1,0,20180301
36783235471950,40.0,126.21,1508169.0,67393174.0,126.21,100.0,2,1,1,0,20180301
36785324951291,100.0,126.25,1509505.0,68721946.0,126.25,100.0,2,1,1,0,20180301
36860150788608,100.0,126.3,1539242.0,0.0,126.3,100.0,2,0,0,1,20180301
36861659074178,47.0,126.32,1539863.0,69251954.0,126.32,47.0,2,1,1,0,20180301
36861659074178,53.0,126.32,1539864.0,69251958.0,126.32,99.0,4,1,1,0,20180301
36861659099898,46.0,126.32,1539865.0,69251958.0,126.32,99.0,2,1,1,0,20180301
36861659099898,40.0,126.32,1539866.0,69301938.0,126.32,40.0,4,1,1,0,20180301
36861659896229,100.0,126.37,1539867.0,68977002.0,126.37,100.0,2,1,1,0,20180301
36861659932281,100.0,126.37,1539868.0,69890322.0,126.37,100.0,2,1,1,0,20180301
36870011013860,40.0,126.56,1543818.0,70500078.0,126.56,40.0,2,1,1,0,20180301
36870011040276,100.0,126.56,1543819.0,0.0,126.56,100.0,2,0,0,1,20180301
36915640702251,100.0,126.47,1561566.0,0.0,126.47,100.0,2,0,0,1,20180301
36915640702251,100.0,126.46,1561567.0,0.0,126.46,100.0,4,0,0,1,20180301
36915640702251,100.0,126.46,1561568.0,0.0,126.46,100.0,6,0,0,1,20180301
36915640702251,100.0,126.45,1561569.0,70557218.0,126.45,100.0,8,0,1,0,20180301
36915640761983,1.0,126.45,1561570.0,70563622.0,126.45,1.0,2,0,1,0,20180301
36915640761983,94.0,126.45,1561571.0,70589030.0,126.45,100.0,4,0,1,0,20180301
36915640777283,6.0,126.45,1561572.0,70589030.0,126.45,100.0,2,0,1,0,20180301
36915640777283,91.0,126.45,1561573.0,70596342.0,126.45,100.0,4,0,1,0,20180301
36915640782379,9.0,126.45,1561574.0,70596342.0,126.45,100.0,2,0,1,0,20180301
36915640782379,60.0,126.45,1561575.0,70779014.0,126.45,60.0,4,0,1,0,20180301
36915640873320,36.0,126.43,1561576.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915640896536,34.0,126.43,1561578.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915640914695,50.0,126.43,1561579.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915640970770,50.0,126.43,1561580.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915641042355,93.0,126.43,1561581.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915641129713,50.0,126.43,1561582.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915641289696,50.0,126.43,1561583.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915641301578,50.0,126.43,1561584.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915641312941,50.0,126.43,1561585.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915641322552,37.0,126.43,1561586.0,70649174.0,126.43,500.0,2,0,1,0,20180301
36915641622901,31.0,126.34,1561587.0,70556238.0,126.34,100.0,2,0,1,0,20180301
36937520606253,100.0,126.39,1571177.0,0.0,126.39,100.0,2,0,0,1,20180301
36971302361431,1.0,126.18,1585836.0,72545538.0,126.18,1.0,2,0,1,0,20180301
37093029059997,44.0,126.23,1637792.0,75447282.0,126.23,44.0,2,1,1,0,20180301
37093029119594,34.0,126.24,1637793.0,75648734.0,126.24,34.0,2,1,1,0,20180301
37093029165124,2.0,126.28,1637794.0,75391150.0,126.28,100.0,2,1,1,0,20180301
37093029173885,39.0,126.28,1637795.0,75391150.0,126.28,100.0,2,1,1,0,20180301
37093029323893,59.0,126.28,1637796.0,75391150.0,126.28,100.0,2,1,1,0,20180301
37093029323893,100.0,126.28,1637797.0,75665594.0,126.28,100.0,4,1,1,0,20180301
37118046708133,100.0,126.38,1647007.0,75792314.0,126.38,100.0,2,1,1,0,20180301
37118046732853,41.0,126.38,1647008.0,76038050.0,126.38,41.0,2,1,1,0,20180301
37160114094484,40.0,126.57,1662607.0,77009786.0,126.57,40.0,2,1,1,0,20180301
37160114094484,60.0,126.58,1662608.0,77009642.0,126.58,79.0,4,1,1,0,20180301
37160114175786,100.0,126.57,1662609.0,77011994.0,126.57,100.0,2,0,1,0,20180301
37160114203988,19.0,126.58,1662610.0,77009642.0,126.58,79.0,2,1,1,0,20180301
37160114203988,40.0,126.58,1662611.0,77009694.0,126.58,40.0,4,1,1,0,20180301
37160114203988,40.0,126.58,1662612.0,77009782.0,126.58,40.0,6,1,1,0,20180301
37160114485738,3.0,126.58,1662613.0,77012042.0,126.58,200.0,2,1,1,0,20180301
37178528998501,2.0,126.43,1672563.0,77032358.0,126.43,2.0,2,0,1,0,20180301
37178529028168,100.0,126.42,1672564.0,77088342.0,126.42,100.0,2,0,1,0,20180301
37178529028168,100.0,126.42,1672565.0,77255750.0,126.42,100.0,4,0,1,0,20180301
37178529300931,54.0,126.41,1672566.0,77012126.0,126.41,100.0,2,0,1,0,20180301
37178529333185,46.0,126.41,1672567.0,77012126.0,126.41,100.0,2,0,1,0,20180301
37178529333185,54.0,126.41,1672568.0,77012150.0,126.41,100.0,4,0,1,0,20180301
37178529348160,46.0,126.41,1672569.0,77012150.0,126.41,100.0,2,0,1,0,20180301
37263023365184,1.0,126.19,1704512.0,78044746.0,126.19,1.0,2,0,1,0,20180301
37263023365184,6.0,126.19,1704513.0,78125118.0,126.19,6.0,4,0,1,0,20180301
37263023451986,3.0,126.16,1704515.0,79272134.0,126.16,3.0,2,0,1,0,20180301
37293249734881,17.0,126.0,1717907.0,0.0,126.0,17.0,2,0,0,1,20180301
37294157373178,15.0,126.06,1718612.0,0.0,126.06,15.0,2,0,0,1,20180301
37294157373178,100.0,126.07,1718613.0,0.0,126.07,100.0,4,0,0,1,20180301
37294157373178,85.0,126.08,1718614.0,80128902.0,126.08,200.0,6,1,1,0,20180301
37294157400663,115.0,126.08,1718615.0,80128902.0,126.08,200.0,2,1,1,0,20180301
37294157400663,40.0,126.08,1718616.0,80130206.0,126.08,40.0,4,1,1,0,20180301
37350067954603,30.0,126.04,1738343.0,0.0,126.04,30.0,2,0,0,1,20180301
37350067954603,100.0,126.05,1738344.0,0.0,126.05,100.0,4,0,0,1,20180301
37350067954603,100.0,126.06,1738345.0,81211750.0,126.06,100.0,6,1,1,0,20180301
37350067954603,1.0,126.06,1738346.0,81213358.0,126.06,131.0,8,1,1,0,20180301
37350067983578,130.0,126.06,1738347.0,81213358.0,126.06,131.0,2,1,1,0,20180301
37427170451225,43.0,126.16,1767088.0,81346894.0,126.16,43.0,2,1,1,0,20180301
37427170534828,100.0,126.17,1767090.0,82739734.0,126.17,100.0,2,1,1,0,20180301
37427180933588,100.0,126.15,1767091.0,82758786.0,126.15,100.0,2,1,1,0,20180301
37429317149353,27.0,126.04,1767744.0,82806270.0,126.04,86.0,2,1,1,0,20180301
37429317153876,59.0,126.04,1767745.0,82806270.0,126.04,86.0,2,1,1,0,20180301
37429317161908,5.0,126.04,1767746.0,0.0,126.04,5.0,2,0,0,1,20180301
37440086339758,3.0,126.1,1770343.0,82991462.0,126.1,3.0,2,1,1,0,20180301
37440921500782,5.0,126.04,1771181.0,0.0,126.04,5.0,2,0,0,1,20180301
37442303016346,35.0,126.03,1771549.0,0.0,126.03,35.0,2,0,0,1,20180301
37448309455460,2.0,126.02,1773575.0,82800230.0,126.02,100.0,2,0,1,0,20180301
37449284626576,1.0,126.02,1773944.0,83048374.0,126.02,1.0,2,0,1,0,20180301
37461072268221,96.0,126.01,1778546.0,82776230.0,126.01,100.0,2,0,1,0,20180301
37461072296884,4.0,126.01,1778547.0,82776230.0,126.01,100.0,2,0,1,0,20180301
37461072296884,100.0,126.01,1778548.0,83240322.0,126.01,100.0,4,0,1,0,20180301
37461104963174,300.0,125.92,1778552.0,82991538.0,125.92,300.0,2,0,1,0,20180301
37463845405787,40.0,125.92,1780886.0,83384438.0,125.92,40.0,2,1,1,0,20180301
37463845405787,46.0,125.92,1780887.0,83388186.0,125.92,46.0,4,1,1,0,20180301
37465703753912,100.0,125.97,1781621.0,83401770.0,125.97,100.0,2,1,1,0,20180301
37465703780266,100.0,125.97,1781622.0,83401774.0,125.97,100.0,2,1,1,0,20180301
37465703780266,100.0,125.97,1781623.0,83480606.0,125.97,100.0,4,1,1,0,20180301
37465703824432,11.0,126.01,1781625.0,83384238.0,126.01,11.0,2,1,1,0,20180301
37468298452981,43.0,125.93,1782454.0,83566338.0,125.93,43.0,2,1,1,0,20180301
37468298484967,43.0,125.94,1782455.0,83558594.0,125.94,43.0,2,1,1,0,20180301
37468298484967,40.0,125.94,1782456.0,83566350.0,125.94,40.0,4,1,1,0,20180301
37468298978156,40.0,125.95,1782457.0,83558530.0,125.95,40.0,2,1,1,0,20180301
37468298981482,100.0,125.96,1782458.0,83557826.0,125.96,100.0,2,1,1,0,20180301
37484210922954,100.0,126.08,1791226.0,84007058.0,126.08,100.0,2,1,1,0,20180301
37517270691141,17.0,125.91,1802071.0,84597818.0,125.91,100.0,2,0,1,0,20180301
37517270779522,83.0,125.91,1802073.0,84597818.0,125.91,100.0,2,0,1,0,20180301
37517270796545,102.0,125.9,1802074.0,84405250.0,125.9,166.0,2,0,1,0,20180301
37517270801786,50.0,125.9,1802075.0,84405250.0,125.9,166.0,2,0,1,0,20180301
37517270816093,14.0,125.9,1802076.0,84405250.0,125.9,166.0,2,0,1,0,20180301
37569487077079,100.0,125.65,1822059.0,85485678.0,125.65,100.0,2,0,1,0,20180301
37569487128219,2.0,125.65,1822060.0,85662482.0,125.65,2.0,2,0,1,0,20180301
